,Unnamed: 0_x,track_id,artists,album_name,track_name,popularity,duration_ms,explicit_x,danceability_x,energy_x,key_x,loudness_x,mode_x,speechiness_x,acousticness_x,instrumentalness_x,liveness_x,valence_x,tempo_x,time_signature,track_genre,Unnamed: 0_y,album_id,youtube_id,duration,explicit_y,preview,key_y,mode_y,acousticness_y,danceability_y,energy_y,instrumentalness_y,liveness_y,loudness_y,speechiness_y,valence_y,tempo_y,Album Rating
600,72269,0ceW5TkemJUEmJERavfqQq,Bring Me The Horizon;Dani Filth,amo,wonderful life (feat. Dani Filth),56,274403,False,0.406,0.964,6,-4.076,1,0.206,0.000416,0.000231,0.401,0.406,173.058,4,metalcore,26459,04mkS7FooK8fRbB626T9NR,xi9YRCX1miE,274403.0,0.0,https://p.scdn.co/mp3-preview/bf40c8f307a4a688178d8b76878e29b4bc3f58c7?cid=511f219d36aa49ae99789b1efd2c51c8,6.0,1.0,0.000416,0.406,0.964,0.000231,0.401,-4.076,0.206,0.406,173.058,57.7
601,72307,0b4TKuvZ4eJ8eHgJgXaCnN,Loathe,I Let It in and It Took Everything,Two-Way Mirror,55,300186,False,0.32,0.84,2,-6.703,1,0.0447,7.86e-05,0.761,0.135,0.173,160.104,4,metalcore,28960,6nUUV3haj8ug8okTmOyIU2,I4H_vmSQEGs,300186.0,0.0,https://p.scdn.co/mp3-preview/d81cfe79ef29da856f7984a09e33c266e07f5b55?cid=511f219d36aa49ae99789b1efd2c51c8,2.0,1.0,7.86e-05,0.32,0.84,0.761,0.135,-6.703,0.0447,0.173,160.104,57.3
602,72342,5gawwgpayyI5xRadHUAEvx,Bring Me The Horizon,Sempiternal (Expanded Edition),And the Snakes Start to Sing,56,301946,True,0.336,0.835,1,-4.367,1,0.0472,0.00488,4.51e-05,0.0826,0.145,82.498,4,metalcore,9649,6IYPmM3xsOPL2XPSvf1ZAz,D4sv3XN9-Ag,301946.0,1.0,https://p.scdn.co/mp3-preview/c15a554b4e0becf961e5f10238586b2f07bff86e?cid=511f219d36aa49ae99789b1efd2c51c8,1.0,1.0,0.00488,0.336,0.835,4.51e-05,0.0826,-4.367,0.0472,0.145,82.498,61.2
603,72362,6baGTtDakSNvUfW3FJd8yX,Bring Me The Horizon;Rahzel,amo,heavy metal (feat. Rahzel),56,240586,True,0.589,0.914,7,-3.582,1,0.0935,0.00119,0.000257,0.361,0.512,129.935,4,metalcore,26466,04mkS7FooK8fRbB626T9NR,xi9YRCX1miE,240586.0,1.0,https://p.scdn.co/mp3-preview/513afa401e75c1be9d0878504205631e798e3138?cid=511f219d36aa49ae99789b1efd2c51c8,7.0,1.0,0.00119,0.589,0.914,0.000257,0.361,-3.582,0.0935,0.512,129.935,57.7
604,72363,2VJ8DjdaOC5G3deIAefhq3,Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,Itch For The Cure (When Will We Be Free?),54,86242,False,0.192,0.884,1,-5.42,0,0.143,0.404,0.174,0.43,0.0584,180.908,4,metalcore,28148,0e1WaSNDZnoPixaxDNdWo4,u7IJtooEuL0,86242.0,0.0,https://p.scdn.co/mp3-preview/b5c54c756f2150435520e6660693784272b1efc4?cid=511f219d36aa49ae99789b1efd2c51c8,1.0,0.0,0.404,0.192,0.884,0.174,0.43,-5.42,0.143,0.0584,180.908,63.8
605,72400,1PWFyfV7yYhlxHZX2g25wS,Bring Me The Horizon,amo,ouch,50,109011,True,0.514,0.813,2,-6.554,0,0.0719,0.00221,0.0204,0.295,0.382,160.047,4,metalcore,26460,04mkS7FooK8fRbB626T9NR,xi9YRCX1miE,109011.0,1.0,https://p.scdn.co/mp3-preview/035189620d6546376dcea89d5d942ad3912a2b31?cid=511f219d36aa49ae99789b1efd2c51c8,2.0,0.0,0.00221,0.514,0.813,0.0204,0.295,-6.554,0.0719,0.382,160.047,57.7
606,72507,013TFRzJWkT41RRSgSenfI,Bring Me The Horizon,amo,i don't know what to say,52,352375,False,0.499,0.728,7,-6.744,0,0.055,0.0154,0.0982,0.246,0.239,92.449,4,metalcore,26467,04mkS7FooK8fRbB626T9NR,xi9YRCX1miE,352375.0,0.0,https://p.scdn.co/mp3-preview/35797088143a6f9c783786993731693af504db76?cid=511f219d36aa49ae99789b1efd2c51c8,7.0,0.0,0.0154,0.499,0.728,0.0982,0.246,-6.744,0.055,0.239,92.449,57.7
607,72514,0CrJVibIdsL6mqmYI9R9hc,Bring Me The Horizon,Sempiternal (Expanded Edition),Seen It All Before,53,247413,False,0.398,0.948,1,-3.981,1,0.102,0.000214,0.0248,0.248,0.176,135.068,4,metalcore,9650,6IYPmM3xsOPL2XPSvf1ZAz,D4sv3XN9-Ag,247413.0,0.0,https://p.scdn.co/mp3-preview/baa2d1e317a3da6a5cc389fcaae48f5beee1034c?cid=511f219d36aa49ae99789b1efd2c51c8,1.0,1.0,0.000214,0.398,0.948,0.0248,0.248,-3.981,0.102,0.176,135.068,61.2
608,72535,1fUacP7XP697l6ry01oO4d,Bring Me The Horizon,Sempiternal (Expanded Edition),Antivist,56,193640,True,0.494,0.99,7,-2.28,1,0.176,2.01e-05,0.0,0.127,0.283,136.995,4,metalcore,9651,6IYPmM3xsOPL2XPSvf1ZAz,D4sv3XN9-Ag,193640.0,1.0,https://p.scdn.co/mp3-preview/4d78e255859c3a21560aba3acaa3ffc8c71c43f5?cid=511f219d36aa49ae99789b1efd2c51c8,7.0,1.0,2.01e-05,0.494,0.99,0.0,0.127,-2.28,0.176,0.283,136.995,61.2
609,72861,2fyDWKsx5904KnZMGllmAv,Loathe,I Let It in and It Took Everything,A Sad Cartoon,55,315880,False,0.421,0.89,3,-7.077,1,0.0742,0.000527,0.434,0.2,0.131,137.711,4,metalcore,28968,6nUUV3haj8ug8okTmOyIU2,I4H_vmSQEGs,315880.0,0.0,https://p.scdn.co/mp3-preview/2d89498e924acd913d2b3c173dd20bae92872dd9?cid=511f219d36aa49ae99789b1efd2c51c8,3.0,1.0,0.000527,0.421,0.89,0.434,0.2,-7.077,0.0742,0.131,137.711,57.3
610,72867,0jEqhhJTqhBYMKUnyAC28y,Bring Me The Horizon,Sempiternal (Expanded Edition),Crooked Young,53,214946,True,0.428,0.986,0,-1.759,0,0.151,0.00124,6.41e-05,0.515,0.25,138.038,4,metalcore,9652,6IYPmM3xsOPL2XPSvf1ZAz,D4sv3XN9-Ag,214946.0,1.0,https://p.scdn.co/mp3-preview/626b297393ee810389e11d97bf91a32d16ef1136?cid=511f219d36aa49ae99789b1efd2c51c8,0.0,0.0,0.00124,0.428,0.986,6.41e-05,0.515,-1.759,0.151,0.25,138.038,61.2
611,79000,4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",I Ain't Worried,96,148485,False,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4,piano,17794,04PEOM6kIEeq9lRp1asNP2,vlls8lQNgi4,148485.0,0.0,,0.0,1.0,0.0826,0.704,0.797,0.000745,0.0546,-5.927,0.0475,0.825,139.994,96.0
612,79746,73SBAGI4fPFm4VkB3NjXq8,Fiona Apple,Fetch The Bolt Cutters,I Want You To Love Me,59,237713,False,0.528,0.504,9,-8.821,0,0.09,0.559,0.0414,0.0936,0.712,141.369,3,piano,27220,0fO1KemWL2uCCQmM22iKlj,XGTBxV-RLwI,237713.0,0.0,https://p.scdn.co/mp3-preview/019b21f825a05c98b8b6e6af34e9bb0277ded426?cid=511f219d36aa49ae99789b1efd2c51c8,9.0,0.0,0.559,0.528,0.504,0.0414,0.0936,-8.821,0.09,0.712,141.369,59.0
613,81000,0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,After Hours,Blinding Lights,91,200040,False,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,4,pop,26781,4yP0hdKOZPNshxUOjY0cZj,GpyoyfxLmCU,200040.0,0.0,,1.0,1.0,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,0.0598,0.334,171.005,90.0
614,81004,7MXVkk9YMctZqd1Srtv4MB,The Weeknd;Daft Punk,Starboy,Starboy,90,230453,True,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,4,pop,17199,2ODvWsOgouMbaA5xf0RkJe,9D3xjKDBsyI,230453.0,1.0,,7.0,1.0,0.141,0.679,0.587,6.35e-06,0.137,-7.015,0.276,0.486,186.003,89.0
615,81023,0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,÷ (Deluxe),Perfect,87,263400,False,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,3,pop,19430,3T4tUhGYeRNVUGevb0wThu,31191e2d0kE,263400.0,0.0,https://p.scdn.co/mp3-preview/229419b7fe43f4aa963e8ed8eecabc4b87c4958e?cid=511f219d36aa49ae99789b1efd2c51c8,8.0,1.0,0.163,0.599,0.448,0.0,0.106,-6.312,0.0232,0.168,95.05,86.5
616,81031,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,÷ (Deluxe),Shape of You,86,233712,False,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,pop,19429,3T4tUhGYeRNVUGevb0wThu,31191e2d0kE,233712.0,0.0,https://p.scdn.co/mp3-preview/09e92af512355474ccf074988ea208ce6eb90a2b?cid=511f219d36aa49ae99789b1efd2c51c8,1.0,0.0,0.581,0.825,0.652,0.0,0.0931,-3.183,0.0802,0.931,95.977,86.5
617,81101,1cKHdTo9u0ZymJdPGSh6nq,The Weeknd;Gesaffelstein,"My Dear Melancholy,",I Was Never There,90,241066,False,0.323,0.737,10,-4.008,1,0.0338,0.142,0.000162,0.163,0.155,113.26,4,pop,23050,4qZBW3f2Q8y0k1A84d4iAO,O9valpIpGaU,241066.0,0.0,,10.0,1.0,0.142,0.323,0.737,0.000162,0.163,-4.008,0.0338,0.155,113.26,89.5
618,81118,6I3mqTwhRpn34SLVafSH7G,Justin Bieber,Justice,Ghost,88,153190,False,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-05,0.415,0.441,153.96,4,pop,29605,5dGWwsZ9iB2Xc3UKR0gif2,M7CGOFQBMGE,153190.0,0.0,,2.0,1.0,0.185,0.601,0.741,2.91e-05,0.415,-5.569,0.0478,0.441,153.96,87.0
619,81150,09mEdoA6zrmBPgTEN5qXmN,The Weeknd,"My Dear Melancholy,",Call Out My Name,89,228373,False,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,3,pop,23047,4qZBW3f2Q8y0k1A84d4iAO,O9valpIpGaU,228373.0,0.0,,1.0,1.0,0.17,0.461,0.593,0.0,0.307,-4.954,0.0356,0.175,134.17,89.5
620,81158,6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Fine Line,Watermelon Sugar,89,174000,False,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,4,pop,24866,7xV2TzoaVc0ycW7fwBwAml,jKw0RVvH94A,174000.0,0.0,https://p.scdn.co/mp3-preview/30ce118419ec9be28ebf5cf932981ac80055807b?cid=511f219d36aa49ae99789b1efd2c51c8,0.0,1.0,0.122,0.548,0.816,0.0,0.335,-4.209,0.0465,0.557,95.39,89.0
621,81200,5QO79kh1waicV47BqGRL3g,The Weeknd,After Hours,Save Your Tears,89,215626,True,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,4,pop,26783,4yP0hdKOZPNshxUOjY0cZj,GpyoyfxLmCU,215626.0,1.0,,0.0,1.0,0.0212,0.68,0.826,1.24e-05,0.543,-5.487,0.0309,0.644,118.051,90.0
622,81205,4Dvkj6JhhA12EX05fT7y2e,Harry Styles,Harry's House,As It Was,92,167303,False,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4,pop,32054,5r36AJ6VOJtp00oxSkBZ5h,43UeV6KfZrU,167303.0,0.0,https://p.scdn.co/mp3-preview/f0c2adc40766cd8c1ec3f2bc6e1cc293a77ba684?cid=511f219d36aa49ae99789b1efd2c51c8,6.0,0.0,0.342,0.52,0.731,0.00101,0.311,-5.338,0.0557,0.662,173.93,92.0
623,81207,4iJyoBOLtHqaGxP12qzhQI,Justin Bieber;Daniel Caesar;Giveon,Justice,Peaches (feat. Daniel Caesar & Giveon),86,198081,True,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,4,pop,29606,5dGWwsZ9iB2Xc3UKR0gif2,M7CGOFQBMGE,198081.0,1.0,,0.0,1.0,0.321,0.677,0.696,0.0,0.42,-6.181,0.119,0.464,90.03,87.0
624,81209,3RiPr603aXAoi4GHyXx0uy,Coldplay,A Head Full of Dreams,Hymn for the Weekend,85,258266,False,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,4,pop,15374,3cfAM8b8KqJRoIzt3zLKqw,twoje8x5-R4,258266.0,0.0,https://p.scdn.co/mp3-preview/b14e14b9e6c1dbe07461d078a88194363c64e1bf?cid=511f219d36aa49ae99789b1efd2c51c8,0.0,0.0,0.211,0.491,0.693,6.92e-06,0.325,-6.487,0.0377,0.412,90.027,85.0
625,81400,50kpGaPAhYJ3sGmk6vplg0,Justin Bieber,Purpose (Deluxe),Love Yourself,84,233720,False,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,4,pop,14634,6Fr2rQkZ383FcMqFyT7yPr,p0Mf2bOioec,233720.0,0.0,,4.0,1.0,0.835,0.609,0.378,0.0,0.28,-9.828,0.438,0.515,100.418,83.0
626,81405,5wANPM4fQCJwkGd4rN57mH,Olivia Rodrigo,SOUR,drivers license,88,242013,True,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,4,pop,29558,6s84u2TUpR3wdUv4NgKA2j,A5jD5agdfww,242013.0,1.0,,10.0,1.0,0.768,0.561,0.431,1.42e-05,0.106,-8.81,0.0578,0.137,143.875,87.4
627,81450,7fBv7CLKzipRk6EC6TWHOB,The Weeknd,Beauty Behind The Madness,The Hills,88,242253,True,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,4,pop,15189,0P3oVJBFOv3TDXlYRhGL7s,ceGwAb1HiAY,242253.0,1.0,,0.0,0.0,0.0671,0.585,0.564,0.0,0.135,-7.063,0.0515,0.137,113.003,88.0
628,81500,2Ch7LmS7r2Gy2kc64wv3Bz,The Weeknd,Starboy,Die For You,88,260253,False,0.582,0.525,1,-7.163,0,0.0627,0.111,0.0,0.134,0.51,133.249,4,pop,17215,2ODvWsOgouMbaA5xf0RkJe,9D3xjKDBsyI,260253.0,0.0,,1.0,0.0,0.111,0.582,0.525,0.0,0.134,-7.163,0.0627,0.51,133.249,89.0
629,81553,09CtPGIpYB4BrO8qb1RGsF,Justin Bieber,Purpose (Deluxe),Sorry,82,200786,False,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,4,pop,14633,6Fr2rQkZ383FcMqFyT7yPr,p0Mf2bOioec,200786.0,0.0,,0.0,0.0,0.0797,0.654,0.76,0.0,0.299,-3.669,0.045,0.41,99.945,83.0
630,81556,3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,folklore,august,86,261922,False,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,4,pop,26902,2fenSS68JI1h4Fo296JfGr,q-kaDVK_FT0,261922.0,0.0,,5.0,1.0,0.538,0.532,0.623,7.28e-05,0.0925,-9.208,0.0331,0.403,89.937,86.0
631,81657,5CZ40GBx1sQ9agT82CLQCT,Olivia Rodrigo,SOUR,traitor,88,229226,False,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,4,pop,29557,6s84u2TUpR3wdUv4NgKA2j,A5jD5agdfww,229226.0,0.0,,3.0,1.0,0.691,0.38,0.339,0.0,0.12,-7.885,0.0338,0.0849,100.607,87.4
632,81702,4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,SOUR,good 4 u,88,178146,True,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,4,pop,29561,6s84u2TUpR3wdUv4NgKA2j,A5jD5agdfww,178146.0,1.0,,9.0,1.0,0.335,0.563,0.664,0.0,0.0849,-5.044,0.154,0.688,166.928,87.4
633,81752,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo,SOUR,deja vu,87,215506,True,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,4,pop,29560,6s84u2TUpR3wdUv4NgKA2j,A5jD5agdfww,215506.0,1.0,,2.0,1.0,0.584,0.442,0.612,5.7e-06,0.37,-7.222,0.112,0.178,180.917,87.4
634,81857,1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,reputation,Don’t Blame Me,88,236413,False,0.615,0.534,9,-6.719,0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,4,pop,19352,6DEjYFkNZh67HP7R9PSZvv,qDAxDcjgn-8,236413.0,0.0,,9.0,0.0,0.106,0.615,0.534,1.76e-05,0.0607,-6.719,0.0386,0.193,135.917,88.0
635,81951,4RVwu0g32PAqgUiJoXsdF8,Billie Eilish,Happier Than Ever,Happier Than Ever,88,298899,True,0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,3,pop,29644,0JGOiO34nwfUdDrD612dOp,8wSYxjEIAr8,298899.0,1.0,,0.0,1.0,0.767,0.332,0.225,0.00349,0.128,-8.697,0.0348,0.297,81.055,76.1
636,81956,2tGvwE8GcFKwNdAXMnlbfl,Olivia Rodrigo,SOUR,happier,86,175933,True,0.395,0.443,6,-9.72,1,0.133,0.765,9.67e-06,0.0839,0.338,168.924,3,pop,29563,6s84u2TUpR3wdUv4NgKA2j,A5jD5agdfww,175933.0,1.0,,6.0,1.0,0.765,0.395,0.443,9.67e-06,0.0839,-9.72,0.133,0.338,168.924,87.4
637,81973,1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Lover,85,221306,False,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,4,pop,24648,1NAmidJlEaVgA3MpcPFYGq,uqOiWhlOny4,221306.0,0.0,,7.0,1.0,0.492,0.359,0.543,1.58e-05,0.118,-7.582,0.0919,0.453,68.534,85.0
638,82055,6VoIBz0VhCyz7OdEoRYDiA,Weezer,Weezer,Say It Ain't So,77,258826,False,0.634,0.551,3,-7.136,1,0.0352,0.00737,1.82e-05,0.07,0.453,151.779,4,power-pop,17345,1xpGyKyV26uPstk1Elgp9Q,TJNRymZmcfY,258826.0,0.0,,3.0,1.0,0.00737,0.634,0.551,1.82e-05,0.07,-7.136,0.0352,0.453,151.779,66.3
639,82060,5WhtlIoxoZrMmuaWWEQhwV,Weezer,Weezer,Undone - The Sweater Song,72,305533,False,0.457,0.618,6,-6.682,1,0.0296,0.00114,0.00257,0.0679,0.579,80.184,4,power-pop,17343,1xpGyKyV26uPstk1Elgp9Q,TJNRymZmcfY,305533.0,0.0,,6.0,1.0,0.00114,0.457,0.618,0.00257,0.0679,-6.682,0.0296,0.579,80.184,66.3
640,82063,3mwvKOyMmG77zZRunnxp9E,Weezer,Weezer,Buddy Holly,75,159226,False,0.556,0.92,8,-4.606,1,0.0367,0.00271,0.00021,0.117,0.771,121.138,4,power-pop,17342,1xpGyKyV26uPstk1Elgp9Q,TJNRymZmcfY,159226.0,0.0,,8.0,1.0,0.00271,0.556,0.92,0.00021,0.117,-4.606,0.0367,0.771,121.138,66.3
641,82152,4HJc004qYXE9zsG6PfTFFj,glass beach,the first glass beach album,bedroom community,55,361328,True,0.46,0.694,1,-5.49,1,0.0468,0.0477,0.000112,0.367,0.337,134.935,4,power-pop,26098,5GOoswCqZQiq9gbjSHkzMq,GLyTw0trKM0,361328.0,1.0,https://p.scdn.co/mp3-preview/31b92b9acbdedecf18c027e06c29305ad198952e?cid=511f219d36aa49ae99789b1efd2c51c8,1.0,1.0,0.0477,0.46,0.694,0.000112,0.367,-5.49,0.0468,0.337,134.935,55.7
642,82252,3DkHNCA4QRBQgTzF2T18hm,Weezer,Weezer,Only In Dreams,57,479066,False,0.507,0.535,1,-9.051,1,0.0261,0.00215,0.495,0.111,0.403,78.049,4,power-pop,17348,1xpGyKyV26uPstk1Elgp9Q,TJNRymZmcfY,479066.0,0.0,,1.0,1.0,0.00215,0.507,0.535,0.495,0.111,-9.051,0.0261,0.403,78.049,66.3
643,82266,6zVhXpiYbJhLJWmLGV9k1r,Weezer,OK Human,All My Favorite Songs,52,202703,False,0.384,0.628,1,-8.018,0,0.031,0.126,9.93e-06,0.314,0.394,161.438,4,power-pop,31125,0dL9rGQxUeIqpiUndXaQLl,_PM2RMx7zTY,202703.0,0.0,https://p.scdn.co/mp3-preview/5bdaeb7c00285a4ec06afefaeff7c5dd49e9c128?cid=511f219d36aa49ae99789b1efd2c51c8,1.0,0.0,0.126,0.384,0.628,9.93e-06,0.314,-8.018,0.031,0.394,161.438,47.5
644,82403,23ZmKlucJRQrdR0QItAafL,Weezer,SZNZ: Summer,Records,56,208920,True,0.658,0.773,11,-5.119,1,0.0244,0.000901,0.0,0.194,0.66,100.006,4,power-pop,34598,1DvBf2E2OgU8HAjgInLT6H,WeKOdwlfYhM,208920.0,1.0,https://p.scdn.co/mp3-preview/469eab7e3c784724b660d82a2c8182ab78828ac6?cid=511f219d36aa49ae99789b1efd2c51c8,11.0,1.0,0.000901,0.658,0.773,0.0,0.194,-5.119,0.0244,0.66,100.006,56.0
645,82406,4nzyOwogJuWn1s6QuGFZ6w,Weezer,Weezer,My Name Is Jonas,62,204293,False,0.295,0.94,11,-5.247,1,0.0449,0.00021,0.00106,0.276,0.58,186.186,3,power-pop,17339,1xpGyKyV26uPstk1Elgp9Q,TJNRymZmcfY,204293.0,0.0,,11.0,1.0,0.00021,0.295,0.94,0.00106,0.276,-5.247,0.0449,0.58,186.186,66.3
646,82450,6rSJz9u8Y9xixsh5fKu9hV,Weezer,OK Human,Aloo Gobi,43,183672,False,0.565,0.68,8,-7.229,1,0.0303,0.0138,0.000132,0.133,0.847,95.958,4,power-pop,31126,0dL9rGQxUeIqpiUndXaQLl,_PM2RMx7zTY,183672.0,0.0,https://p.scdn.co/mp3-preview/720efd747acf6ddaa76684b02d6bf132d359a198?cid=511f219d36aa49ae99789b1efd2c51c8,8.0,1.0,0.0138,0.565,0.68,0.000132,0.133,-7.229,0.0303,0.847,95.958,47.5
647,82451,2jz1bw1p0WQj0PDnVDP0uY,Weezer,Pacific Daydream,Feels Like Summer,54,195893,False,0.53,0.867,11,-4.989,1,0.0504,0.02,0.000248,0.737,0.74,175.981,4,power-pop,21606,3EwfQtjvyRAXsPWAKO5FDP,_bk9VFReGyw,195893.0,0.0,https://p.scdn.co/mp3-preview/a11af2314ec997eab18ada055cfb453b1b0acf13?cid=511f219d36aa49ae99789b1efd2c51c8,11.0,1.0,0.02,0.53,0.867,0.000248,0.737,-4.989,0.0504,0.74,175.981,54.0
648,82650,3ezuOjWuTirncJITAb8ahf,glass beach,the first glass beach album,classic j dies and goes to hell part 1,50,304144,False,0.235,0.702,0,-5.112,0,0.0588,0.00985,0.000184,0.326,0.215,80.013,4,power-pop,26097,5GOoswCqZQiq9gbjSHkzMq,GLyTw0trKM0,304144.0,0.0,https://p.scdn.co/mp3-preview/d87e4c6c0fc195af752b9ddf6352aa067338ccc1?cid=511f219d36aa49ae99789b1efd2c51c8,0.0,0.0,0.00985,0.235,0.702,0.000184,0.326,-5.112,0.0588,0.215,80.013,55.7
649,82661,06isZAG9Bgm4jhPj7V0Rhx,Weezer,Weezer,The World Has Turned And Left Me Here,55,259466,False,0.455,0.918,6,-5.724,1,0.0352,0.000399,0.0134,0.323,0.56,99.078,4,power-pop,17341,1xpGyKyV26uPstk1Elgp9Q,TJNRymZmcfY,259466.0,0.0,,6.0,1.0,0.000399,0.455,0.918,0.0134,0.323,-5.724,0.0352,0.56,99.078,66.3
650,82794,6dF0VLtLe6De30w17TMquI,The New Pornographers,Together,Your Hands (Together),22,212786,False,0.324,0.528,0,-8.21,1,0.0362,0.0163,0.0,0.343,0.47,150.721,4,power-pop,960,5xB1vlldYNgaPU9HGBmr4x,Lfw6vPZAUtc,212786.0,0.0,https://p.scdn.co/mp3-preview/516d829e341c1ecabbe45f88dfb1b2ab51f3c1cb?cid=511f219d36aa49ae99789b1efd2c51c8,0.0,1.0,0.0163,0.324,0.528,0.0,0.343,-8.21,0.0362,0.47,150.721,22.0
651,82843,39ndhdKnXD9hgiknOybQLb,The New Pornographers,Together,We End Up Together,22,346773,False,0.503,0.603,9,-8.26,1,0.0354,0.257,0.0,0.168,0.459,178.057,4,power-pop,969,5xB1vlldYNgaPU9HGBmr4x,Lfw6vPZAUtc,346773.0,0.0,https://p.scdn.co/mp3-preview/1524e09c4ecafc8a96757144eab4fce0362273cc?cid=511f219d36aa49ae99789b1efd2c51c8,9.0,1.0,0.257,0.503,0.603,0.0,0.168,-8.26,0.0354,0.459,178.057,22.0
652,82906,09eRAKe2ebCGRExiszPIRD,Beach Slang,The Things We Do To Find People Who Feel Like Us,Noisy Heaven,21,149130,True,0.196,0.877,2,-3.31,1,0.0909,4.1e-05,0.347,0.541,0.211,144.488,4,power-pop,16854,7MV1nOXOJ2AD5387yP9e5R,Djrg-_jfGis,149130.0,1.0,https://p.scdn.co/mp3-preview/2aa8d14f83d75354b392fca5ec23ffaa16741814?cid=511f219d36aa49ae99789b1efd2c51c8,2.0,1.0,4.1e-05,0.196,0.877,0.347,0.541,-3.31,0.0909,0.211,144.488,21.0
653,82957,2mypeVhzzgPXe4inY9c8fL,Tony Molina,Dissed and Dismissed,Don't Come Back,20,92244,False,0.127,0.839,7,-6.01,1,0.0545,0.138,0.0963,0.444,0.476,148.266,4,power-pop,13704,0M9cDMEpqJgz6V6AynA7Sy,axr3eLz-URQ,92244.0,0.0,https://p.scdn.co/mp3-preview/61cad39f002d7cb1863aaab48ab8a80f5eaff9de?cid=511f219d36aa49ae99789b1efd2c51c8,7.0,1.0,0.138,0.127,0.839,0.0963,0.444,-6.01,0.0545,0.476,148.266,24.7
654,84556,3QaULt6mFjXbmU1O8chake,Pond,Man It Feels Like Space Again,Holding Out For You,52,283394,False,0.379,0.86,11,-6.086,1,0.0439,0.000391,0.183,0.412,0.407,128.213,4,psych-rock,15591,60aAmcYX5tw7r9ZQ1HF34q,K0OKHJ3K8qs,283394.0,0.0,,11.0,1.0,0.000391,0.379,0.86,0.183,0.412,-6.086,0.0439,0.407,128.213,48.5
655,84607,1UcgqK04vVmW8aXV2OxGiZ,Unknown Mortal Orchestra,II,Swim and Sleep (Like a Shark),59,165226,False,0.766,0.806,8,-10.011,1,0.0403,0.124,0.171,0.119,0.76,123.51,4,psych-rock,9906,2UrexGLK8RBKbv07j7ui19,1WnqvDivfDg,165226.0,0.0,https://p.scdn.co/mp3-preview/f60825b4311df8f73186e482468407db27321788?cid=511f219d36aa49ae99789b1efd2c51c8,8.0,1.0,0.124,0.766,0.806,0.171,0.119,-10.011,0.0403,0.76,123.51,63.0
656,84654,1XKAeevAbxSSMuTcRT0APS,Unknown Mortal Orchestra,Multi-Love,Multi-Love,60,250800,False,0.784,0.506,3,-5.243,0,0.0404,0.571,0.0,0.139,0.544,120.139,4,psych-rock,16317,2aoI8tkPq9NBvGiARD0KoR,615xR8TVbn4,250800.0,0.0,https://p.scdn.co/mp3-preview/56ed211c078486bb2cb5e149b8388242a4580974?cid=511f219d36aa49ae99789b1efd2c51c8,3.0,0.0,0.571,0.784,0.506,0.0,0.139,-5.243,0.0404,0.544,120.139,60.0
